state	name	total.pop	white	black	hispanic	asian
MN	"minnesota,nobles"	21378	67.2	5.3	22.5	5.5
MN	"minnesota,norman"	6852	91.8	2.5	4	0.4
MN	"minnesota,olmsted"	144248	83.4	7	4.2	5.4
MN	"minnesota,otter tail"	57303	94.7	2	2.6	0.5
MN	"minnesota,pennington"	13930	92.4	3.2	2.7	0.6
MN	"minnesota,pine"	29750	90.5	3.9	2.4	0.4
MN	"minnesota,pipestone"	9596	92.5	2.5	3.7	0.7
MN	"minnesota,polk"	31600	90.2	3	5.4	0.7
MN	"minnesota,pope"	10995	97.5	1.2	0.9	0.4
MN	"minnesota,ramsey"	508640	66.9	14.5	7.2	11.7
MN	"minnesota,red lake"	4089	94.8	1.7	2.5	0.1
MN	"minnesota,redwood"	16059	87.9	2.4	2.1	3.2
MN	"minnesota,renville"	15730	91.2	1.3	6.6	0.3
MN	"minnesota,rice"	64142	85.1	5	8	2
MN	"minnesota,rock"	9687	95.4	1.8	2	0.5
MN	"minnesota,roseau"	15629	94	1.6	0.7	2.5
MN	"minnesota,st louis"	200226	92.3	3.6	1.2	0.9
MN	"minnesota,scott"	129928	84.5	4.9	4.4	5.7
MN	"minnesota,sherburne"	88499	92.6	3.6	2.2	1.3
MN	"minnesota,sibley"	15226	90.9	1.5	7.2	0.6
MN	"minnesota,stearns"	150642	90.6	4.6	2.8	2
MN	"minnesota,steele"	36576	89	4.2	6.2	0.8
MN	"minnesota,stevens"	9726	91.8	2.5	3.5	1.5
MN	"minnesota,swift"	9783	94.8	1.4	3.6	0.2
MN	"minnesota,todd"	24895	92.6	1.7	5.2	0.4
MN	"minnesota,traverse"	3558	93.4	1.5	1.4	0.1
MN	"minnesota,wabasha"	21676	95.6	1.4	2.7	0.4
MN	"minnesota,wadena"	13843	95.8	2.3	1.3	0.3
MN	"minnesota,waseca"	19136	90.4	3.5	5.1	0.7
MN	"minnesota,washington"	238136	85.7	5.7	3.4	5.1
MN	"minnesota,watonwan"	11211	77	1.9	20.9	0.8
MN	"minnesota,wilkin"	6576	95.7	1.3	2	0.3
MN	"minnesota,winona"	51461	92.9	2.4	2.4	2.1
MN	"minnesota,wright"	124700	93.7	2.6	2.4	1.2
MN	"minnesota,yellow medicine"	10438	91.8	1.4	3.8	0.3
MS	"mississippi,adams"	32297	38.7	54.9	6.7	0.4
MS	"mississippi,alcorn"	37057	84.5	12.4	2.7	0.3
MS	"mississippi,amite"	13131	57.2	41.9	0.8	0.1
MS	"mississippi,attala"	19564	55.5	42.6	1.7	0.3
MS	"mississippi,benton"	8729	59.9	38.3	1.7	0.1
MS	"mississippi,bolivar"	34145	32.9	64.8	1.9	0.6
MS	"mississippi,calhoun"	14962	65.8	28.9	5.4	0.1
MS	"mississippi,carroll"	10597	65.4	33.6	1	0.2
MS	"mississippi,chickasaw"	17392	53.2	43	3.7	0.3
MS	"mississippi,choctaw"	8547	67.9	31.2	0.9	0.1
MS	"mississippi,claiborne"	9604	14.1	85	0.8	0.4
MS	"mississippi,clarke"	16732	63.8	35	0.8	0.2
MS	"mississippi,clay"	20634	40.1	58.8	1	0.2
MS	"mississippi,coahoma"	26151	22.6	76	1.1	0.5
MS	"mississippi,copiah"	29449	45.5	51.6	2.6	0.3
MS	"mississippi,covington"	19568	62.4	35.7	1.9	0.2
MS	"mississippi,de soto"	NA	NA	NA	NA	NA
MS	"mississippi,forrest"	74934	58.4	37.5	3.5	0.7
MS	"mississippi,franklin"	8118	64.4	34.9	0.6	0.1
MS	"mississippi,george"	22578	88.6	9	2	0.2
MS	"mississippi,greene"	14400	72	26.9	0.9	0.1
MS	"mississippi,grenada"	21906	56.4	42.5	0.9	0.3
MS	"mississippi,hancock"	43929	86.3	9.3	3.3	1
MS	"mississippi,harrison"	187105	67.2	24.8	5.3	2.8
MS	"mississippi,hinds"	245285	28	69.9	1.5	0.8
MS	"mississippi,holmes"	19198	15.6	84	0.7	0.2
MS	"mississippi,humphreys"	9375	22.8	75.3	2.2	0.2
MS	"mississippi,issaquena"	1406	34.3	64.7	0.6	0.4
MS	"mississippi,itawamba"	23401	91.8	6.5	1.3	0.2
MS	"mississippi,jackson"	139668	69.9	23.4	4.6	2.2
MS	"mississippi,jasper"	17062	46	53.2	0.8	0.1
MS	"mississippi,jefferson"	7726	13.7	86	0.4	0
MS	"mississippi,jefferson davis"	12487	38.5	60.6	0.8	0.1
MS	"mississippi,jones"	67761	65.6	29.2	4.7	0.4
MS	"mississippi,kemper"	10456	35.1	60.9	0.5	0.1
MS	"mississippi,lafayette"	47351	70.8	24.7	2.3	2.1
MS	"mississippi,lamar"	55658	76	20.7	2.2	1.2
MS	"mississippi,lauderdale"	80261	54	43.6	1.8	0.7
MS	"mississippi,lawrence"	12929	66.3	31.5	2.1	0.3
MS	"mississippi,leake"	23805	48.8	41.4	4.3	0.2
MS	"mississippi,lee"	82910	68.6	28.5	2.4	0.6
MS	"mississippi,leflore"	32317	24.5	72.8	2.3	0.6
MS	"mississippi,lincoln"	34869	68	30.7	0.9	0.3
MS	"mississippi,lowndes"	59779	53.3	44.6	1.5	0.7
MS	"mississippi,madison"	95203	56	39	2.9	2.1
MS	"mississippi,marion"	27088	65.2	33.2	1.2	0.3
MS	"mississippi,marshall"	37144	48.9	47.7	3.2	0.2
MS	"mississippi,monroe"	36989	67.2	31.7	1	0.2
MS	"mississippi,montgomery"	10925	52.8	46	0.9	0.4
MS	"mississippi,neshoba"	29676	60	22.4	1.6	0.3
MS	"mississippi,newton"	21720	62.6	31.1	1.3	0.2
MS	"mississippi,noxubee"	11545	27	72.1	0.8	0.2
MS	"mississippi,oktibbeha"	47671	58.4	37.8	1.4	2.4
MS	"mississippi,panola"	34707	48.9	49.5	1.4	0.2
MS	"mississippi,pearl river"	55834	82.2	14	2.9	0.4
MS	"mississippi,perry"	12250	77.7	21	1	0.2
MS	"mississippi,pike"	40404	45.9	52.3	1.2	0.6
MS	"mississippi,pontotoc"	29957	78.5	15.1	6.2	0.2
MS	"mississippi,prentiss"	25276	83.8	14.8	1.2	0.1
MS	"mississippi,quitman"	8223	28.8	70.4	0.7	0.1
MS	"mississippi,rankin"	141617	76.3	19.9	2.7	1.1
MS	"mississippi,scott"	28264	50.8	38.9	10.7	0.2
MS	"mississippi,sharkey"	4916	27.8	71.4	0.8	0.2
MS	"mississippi,simpson"	27503	62.3	36	1.4	0.3
MS	"mississippi,smith"	16491	75.3	23.4	1.2	0.1
MS	"mississippi,stone"	17786	77.7	20.2	1.3	0.3
MS	"mississippi,sunflower"	29450	25.2	73.4	1.4	0.3
MS	"mississippi,tallahatchie"	15378	36.3	57.6	5.6	0.8
MS	"mississippi,tate"	28886	66.1	31.5	2.2	0.2
MS	"mississippi,tippah"	22232	78.3	17.4	4.4	0.2
MS	"mississippi,tishomingo"	19593	93.5	3.5	2.8	0.1
MS	"mississippi,tunica"	10778	23.1	74.4	2.3	0.6
MS	"mississippi,union"	27134	79.8	15.7	4.5	0.2
MS	"mississippi,walthall"	15443	52.7	45.6	1.5	0.2
MS	"mississippi,warren"	48773	49.5	47.9	1.8	0.8
MS	"mississippi,washington"	51137	26.7	71.9	1	0.6
MS	"mississippi,wayne"	20747	59	39.7	1.2	0.2
MS	"mississippi,webster"	10253	78.1	20.7	1	0.1
MS	"mississippi,wilkinson"	9878	28.5	71.1	0.4	0
MS	"mississippi,winston"	19198	51.5	46.5	1	0.2
MS	"mississippi,yalobusha"	12678	60	38.8	1.2	0.2
MS	"mississippi,yazoo"	28065	37.3	58.6	4.6	0.4
MO	"missouri,adair"	25607	92.8	3.3	2	1.8
MO	"missouri,andrew"	17291	96.2	1.5	1.7	0.4
MO	"missouri,atchison"	5685	97.7	1	1	0.2
MO	"missouri,audrain"	25529	88.6	8.2	2.6	0.5
MO	"missouri,barry"	35597	88.5	2.2	7.7	1.3
MO	"missouri,barton"	12402	94.4	2.8	1.9	0.2
MO	"missouri,bates"	17049	95.6	2.3	1.6	0.2
MO	"missouri,benton"	19056	96.1	1.6	1.5	0.3
MO	"missouri,bollinger"	12363	97.4	1.1	0.8	0.2
MO	"missouri,boone"	162642	81	12.1	3	3.8
MO	"missouri,buchanan"	89201	86.3	7.7	5.2	0.8
MO	"missouri,butler"	42794	90	7.4	1.6	0.7
MO	"missouri,caldwell"	9424	95.9	2.1	1.5	0.2
MO	"missouri,callaway"	44332	91	6.5	1.6	0.6
MO	"missouri,camden"	44002	95.3	1.7	2.3	0.4
MO	"missouri,cape girardeau"	75674	87.9	8.9	2	1.2
MO	"missouri,carroll"	9295	95.7	2.8	1.3	0.1
MO	"missouri,carter"	6265	95.6	1.7	1.7	0.1
MO	"missouri,cass"	99478	89.5	5.6	4	0.6
MO	"missouri,cedar"	13982	96.1	1.9	1.5	0.3
MO	"missouri,chariton"	7831	96.3	2.8	0.5	0.1
MO	"missouri,christian"	77422	94.3	2.4	2.5	0.5
MO	"missouri,clark"	7139	97.7	1.3	0.6	0.3
MO	"missouri,clay"	221939	84.1	7.9	5.9	2.1
MO	"missouri,clinton"	20743	94.5	3	1.6	0.3
MO	"missouri,cole"	75990	83.2	13.1	2.4	1.3
MO	"missouri,cooper"	17601	89.5	8.6	1.3	0.4
MO	"missouri,crawford"	24696	96.4	1.4	1.5	0.3
MO	"missouri,dade"	7883	94.8	2.6	1.5	0.3
MO	"missouri,dallas"	16777	95.6	1.9	1.5	0.2
MO	"missouri,daviess"	8433	97.4	1.4	1	0.1
MO	"missouri,de kalb"	NA	NA	NA	NA	NA
MO	"missouri,dent"	15657	95.9	2	0.9	0.3
MO	"missouri,douglas"	13684	96.6	2	0.8	0.2
MO	"missouri,dunklin"	31953	82.9	11.3	5.4	0.3
MO	"missouri,franklin"	101492	96	2	1.4	0.4
MO	"missouri,gasconade"	15222	97.2	1.3	1	0.3
MO	"missouri,gentry"	6738	98	1	0.5	0.3
MO	"missouri,greene"	275174	89.5	5.5	3	1.6
MO	"missouri,grundy"	10261	96	1.6	1.7	0.4
MO	"missouri,harrison"	8957	96.7	1.3	1.6	0.2
MO	"missouri,henry"	22272	95.3	2.5	1.7	0.2
MO	"missouri,hickory"	9627	96.4	1.8	0.9	0.2
MO	"missouri,holt"	4912	97.2	0.7	0.8	0.3
MO	"missouri,howard"	10144	91.1	7.1	1.2	0.3
MO	"missouri,howell"	40400	95.3	2	1.7	0.5
MO	"missouri,iron"	10630	95.6	2.8	1.3	0.1
MO	"missouri,jackson"	674158	63.3	27	8.4	1.6
MO	"missouri,jasper"	117404	86	5.1	6.8	1
MO	"missouri,jefferson"	218733	95.4	2.2	1.6	0.6
MO	"missouri,johnson"	52595	88.2	6.9	3.1	1.5
MO	"missouri,knox"	4131	97.5	1.4	0.8	0.2
MO	"missouri,laclede"	35571	94.4	2.6	2	0.4
MO	"missouri,lafayette"	33381	92.9	4.2	2.2	0.4
MO	"missouri,lawrence"	38634	91	2	6.3	0.4
MO	"missouri,lewis"	10211	93.5	4.6	1.6	0.2
MO	"missouri,lincoln"	52566	93.9	3.7	2	0.4
MO	"missouri,linn"	12761	96.4	1.9	1.5	0.2
MO	"missouri,livingston"	15195	94.7	3.6	1.2	0.3
MO	"missouri,mcdonald"	23083	81	3.8	11.2	0.8
MO	"missouri,macon"	15566	94.7	3.8	1	0.4
MO	"missouri,madison"	12226	96.4	1.1	2	0.3
MO	"missouri,maries"	9176	97.1	1.4	0.8	0.1
MO	"missouri,marion"	28781	91	7	1.4	0.5
MO	"missouri,mercer"	3785	97.3	1.1	0.7	0.5
MO	"missouri,miller"	24748	96	1.9	1.4	0.3
MO	"missouri,mississippi"	14358	73.3	25	1.6	0.2
MO	"missouri,moniteau"	15607	90.7	4.9	3.8	0.4
MO	"missouri,monroe"	8840	94.3	4.2	1	0.3
MO	"missouri,montgomery"	12236	95.1	3.1	1.4	0.3
MO	"missouri,morgan"	20565	95.2	2.4	1.8	0.4
MO	"missouri,new madrid"	18956	81.1	17.3	1.1	0.4
MO	"missouri,newton"	58114	87.7	3.8	4.4	1.3
MO	"missouri,nodaway"	23370	93.6	3.4	1.3	1.6
MO	"missouri,oregon"	10881	95.6	1.8	1.2	0.3
MO	"missouri,osage"	13878	98.4	0.7	0.6	0.1
MO	"missouri,ozark"	9723	96.5	1.5	1.3	0.1
MO	"missouri,pemiscot"	18296	69.6	28.3	1.9	0.2
MO	"missouri,perry"	18971	96.5	1.3	1.7	0.4
MO	"missouri,pettis"	42201	87	5.2	7.2	0.6
MO	"missouri,phelps"	45156	90.3	4.4	2	2.9
MO	"missouri,pike"	18516	89.2	8.6	1.8	0.2
MO	"missouri,platte"	89322	84.1	8.4	5	2.3
MO	"missouri,polk"	31137	95	2.3	2	0.3
MO	"missouri,pulaski"	52274	72.4	16.3	9	2.6
MO	"missouri,putnam"	4979	97.7	1	0.7	0.5
MO	"missouri,ralls"	10167	96.7	2	1	0.2
MO	"missouri,randolph"	25414	90	8	1.6	0.4
MO	"missouri,ray"	23494	95.1	2.6	1.8	0.3
MO	"missouri,reynolds"	6696	96.1	2.2	1	0.2
MO	"missouri,ripley"	14100	96.2	1.8	1	0.3
MO	"missouri,st charles"	360485	89.1	5.9	2.8	2.2
MO	"missouri,st clair"	9805	95.5	2.3	1.7	0.1
MO	"missouri,st francois"	65359	92.8	5.4	1.2	0.4
MO	"missouri,st louis"	1318248	62.43296967	31.59436707	2.742210874	3.354673476
MO	"missouri,st louis city"	NA	NA	NA	NA	NA
MO	"missouri,ste genevieve"	18145	97	1.6	0.8	0.3
MO	"missouri,saline"	23370	83.2	7.7	8.2	0.5
MO	"missouri,schuyler"	4431	98.2	0.8	0.7	0.2
MO	"missouri,scotland"	4843	98.3	0.5	0.7	0.2
MO	"missouri,scott"	39191	84.9	13	1.8	0.3
MO	"missouri,shannon"	8441	94.9	2.5	1.6	0.2
MO	"missouri,shelby"	6373	97.3	1.2	1.1	0.2
MO	"missouri,stoddard"	29968	96.5	1.9	1.2	0.2
MO	"missouri,stone"	32202	96.1	1.5	1.7	0.3
MO	"missouri,sullivan"	6714	79.7	1.7	18.6	0.1
MO	"missouri,taney"	51675	91.1	3.1	4.8	0.7
MO	"missouri,texas"	26008	92.3	5.2	1.6	0.3
MO	"missouri,vernon"	21159	95.5	1.9	1.6	0.5
MO	"missouri,warren"	32513	92.9	3.7	2.9	0.4
MO	"missouri,washington"	25195	95.1	3.4	1	0.2
MO	"missouri,wayne"	13521	96.5	1.9	1	0.2
MO	"missouri,webster"	36202	95.2	2.4	1.7	0.2
MO	"missouri,worth"	2171	97.4	1.2	1.1	0.3
MO	"missouri,wright"	18815	96.3	1.7	1.3	0.3
MT	"montana,beaverhead"	9246	92.7	1.9	3.7	0.4
MT	"montana,big horn"	12865	30.4	2.9	4	0.5
MT	"montana,blaine"	6491	47.9	2.1	1.8	0.1
MT	"montana,broadwater"	5612	94.6	1.8	2.2	0.2
MT	"montana,carbon"	10078	95.9	1.3	1.9	0.2
MT	"montana,carter"	1160	97.6	0.9	0.7	0.1
MT	"montana,cascade"	81327	87.4	4.9	3.3	0.8
MT	"montana,chouteau"	5813	75.5	1.6	1.6	0.4
MT	"montana,custer"	11699	94.1	1.9	2.2	0.3
MT	"montana,daniels"	1751	94.4	1.8	1.5	0.2
MT	"montana,dawson"	8966	94.5	1.9	2	0.3
MT	"montana,deer lodge"	9298	91.6	2.9	2.9	0.3
MT	"montana,fallon"	2890	96.6	1.4	1.2	0.6
MT	"montana,fergus"	11586	95.7	1.7	1.5	0.2
MT	"montana,flathead"	90928	94	2.3	2.3	0.6
MT	"montana,gallatin"	89513	93.3	2.2	2.8	1.1
MT	"montana,garfield"	1206	98.4	0.7	0.2	0.1
MT	"montana,glacier"	13399	30.7	2.9	1.8	0.2
MT	"montana,golden valley"	884	93	2.1	3.5	0.7
MT	"montana,granite"	3079	96.4	1.8	1.4	0.1
MT	"montana,hill"	16096	72.9	3.6	2.3	0.4
MT	"montana,jefferson"	11406	94	2.4	2	0.4
MT	"montana,judith basin"	2072	97.2	0.7	1.2	0.1
MT	"montana,lake"	28746	68.1	7.6	3.5	0.4
MT	"montana,lewis and clark"	63395	92.4	2.8	2.5	0.6
MT	"montana,liberty"	2339	98	1.2	0.3	0.1
MT	"montana,lincoln"	19687	94.2	2.5	2.3	0.3
MT	"montana,mccone"	1734	97.4	1.4	0.7	0.1
MT	"montana,madison"	7691	95.4	1.5	2.4	0.3
MT	"montana,meagher"	1891	96.6	1.4	1.5	0.3
MT	"montana,mineral"	4223	93.6	2.7	1.9	0.7
MT	"montana,missoula"	109299	91	3	2.6	1.1
MT	"montana,musselshell"	4538	94.3	2.1	2.6	0.2
MT	"montana,park"	15636	95.2	1.8	2.1	0.3
MT	"montana,petroleum"	494	98.4	1.2	1	0
MT	"montana,phillips"	4253	86.2	4	1.9	0.2
MT	"montana,pondera"	6153	82.2	2.5	1.4	0.2
MT	"montana,powder river"	1743	94.4	2.1	1.4	0.2
MT	"montana,powell"	7027	91.4	2.2	1.7	0.5
MT	"montana,prairie"	1179	95.4	2.8	1.4	0.5
MT	"montana,ravalli"	40212	93.9	2.1	3	0.5
MT	"montana,richland"	9746	93.3	2.2	3	0.2
MT	"montana,roosevelt"	10425	35.6	3.1	1.3	0.4
MT	"montana,rosebud"	9233	60.2	3	3.4	0.5
MT	"montana,sanders"	11413	90.4	3.3	2	0.3
MT	"montana,sheridan"	3384	94.6	2.2	1.5	0.4
MT	"montana,silver bow"	34200	92.1	2.4	3.7	0.5
MT	"montana,stillwater"	9117	95.3	1.7	2.3	0.3
MT	"montana,sweet grass"	3651	95.6	1.6	1.4	0.7
MT	"montana,teton"	6073	95.4	1.9	1.3	0.1
MT	"montana,toole"	5324	90.4	2.5	2.4	0.4
MT	"montana,treasure"	718	92.8	2.9	3.5	0.4
MT	"montana,valley"	7369	86.4	2.3	1.2	0.5
MT	"montana,wheatland"	2168	95.2	2.7	1.5	0.6
MT	"montana,wibaux"	1017	97.1	1.2	1.3	0.5
MT	"montana,yellowstone"	147972	88.2	3.4	4.7	0.6
MT	"montana,yellowstone national"	NA	NA	NA	NA	NA
NE	"nebraska,adams"	31364	88.5	2.1	8.1	1.4
NE	"nebraska,antelope"	6685	96	0.9	2.7	0.3
NE	"nebraska,arthur"	460	94.6	0.9	4.1	0.2
NE	"nebraska,banner"	690	95.1	0.7	3.8	0
NE	"nebraska,blaine"	478	99.2	0.8	0	0
NE	"nebraska,boone"	5505	97.8	0.7	1.2	0.2
NE	"nebraska,box butte"	11308	84.6	3	10.2	0.3
NE	"nebraska,boyd"	2099	96.4	1	1.6	0.8
NE	"nebraska,brown"	3145	97.7	0.9	0.9	0.2
NE	"nebraska,buffalo"	46102	89.2	2.2	7.4	1.3
NE	"nebraska,burt"	6858	95.1	1.6	1.8	0.2
NE	"nebraska,butler"	8395	96.4	1	2.3	0.3
NE	"nebraska,cass"	25241	95.4	1.8	2.4	0.3
NE	"nebraska,cedar"	8852	97.8	0.8	1.3	0.1
NE	"nebraska,chase"	3966	88	1.3	11.1	0.1
NE	"nebraska,cherry"	5713	90	2.7	1.7	0.4
NE	"nebraska,cheyenne"	9998	90.8	1.5	6.1	1.6
NE	"nebraska,clay"	6542	90.8	1.8	7.7	0.2
NE	"nebraska,colfax"	10515	57.4	2.9	41	0.3
NE	"nebraska,cuming"	9139	90.5	1.3	8.3	0.2
NE	"nebraska,custer"	10939	96.5	1.2	2	0.1
NE	"nebraska,dakota"	21006	55.2	5.4	35.3	3
NE	"nebraska,dawes"	9182	87.8	4	3.3	1
NE	"nebraska,dawson"	24326	63.6	5.2	31.8	0.6
NE	"nebraska,deuel"	1941	94.7	1.2	3.9	0.3
NE	"nebraska,dixon"	6000	88.2	1.3	10.4	0.2
NE	"nebraska,dodge"	36691	87.5	2	10.1	0.5
NE	"nebraska,douglas"	517110	71.9	14.4	11.2	2.7
NE	"nebraska,dundy"	2008	92.2	1.6	5.8	0.1
NE	"nebraska,fillmore"	5890	95.4	1.4	3	0.2
NE	"nebraska,franklin"	3225	97.5	1.1	1	0.1
NE	"nebraska,frontier"	2756	97.5	0.8	1.3	0.1
NE	"nebraska,furnas"	4959	95.7	1.3	2.7	0.2
NE	"nebraska,gage"	22311	96.1	1.7	1.7	0.4
NE	"nebraska,garden"	2057	94.4	1.6	3.9	0
NE	"nebraska,garfield"	2049	98.7	0.4	0.7	0.1
NE	"nebraska,gosper"	2044	95.6	1.7	2.4	0.2
NE	"nebraska,grant"	614	97.7	0.8	1.1	0.2
NE	"nebraska,greeley"	2538	96.6	1.1	2	0.1
NE	"nebraska,hall"	58607	72.6	3.8	23.3	1
NE	"nebraska,hamilton"	9124	96.9	0.9	2	0.2
NE	"nebraska,harlan"	3423	97.7	0.5	1.3	0.2
NE	"nebraska,hayes"	967	96	0.1	3.4	0.3
NE	"nebraska,hitchcock"	2908	97	1.1	1.4	0.1
NE	"nebraska,holt"	10435	96	0.6	2.9	0.2
NE	"nebraska,hooker"	736	98	0.5	1.1	0
NE	"nebraska,howard"	6274	96.7	1.4	1.7	0.2
NE	"nebraska,jefferson"	7547	95.7	1.5	2.7	0.2
NE	"nebraska,johnson"	5217	83.5	5.8	8.3	1.4
NE	"nebraska,kearney"	6489	95	1.4	3.8	0.2
NE	"nebraska,keith"	8368	92.4	1.8	5.7	0.4
NE	"nebraska,keya paha"	824	98.9	0.4	0.5	0.1
NE	"nebraska,kimball"	3821	90.6	2	6.4	0.7
NE	"nebraska,knox"	8701	88.4	1.4	1.8	0.2
NE	"nebraska,lancaster"	285407	84.3	6.2	5.8	3.5
NE	"nebraska,lincoln"	36288	90.2	2.2	7.2	0.5
NE	"nebraska,logan"	763	96.9	0.4	1.7	0.1
NE	"nebraska,loup"	632	97.6	0.3	2.1	0
NE	"nebraska,mcpherson"	539	98	1.9	0.4	0
NE	"nebraska,madison"	34876	83.3	3	12.9	0.5
NE	"nebraska,merrick"	7845	94.4	1.2	3.5	0.8
NE	"nebraska,morrill"	5042	84.4	1.8	13.6	0.4
NE	"nebraska,nance"	3735	97.1	1.2	1.7	0.1
NE	"nebraska,nemaha"	7248	95.7	1.8	1.8	0.4
NE	"nebraska,nuckolls"	4500	96.3	1.5	2.2	0.2
NE	"nebraska,otoe"	15740	92.1	1.6	5.7	0.4
NE	"nebraska,pawnee"	2773	96.8	1.6	1.3	0.3
NE	"nebraska,perkins"	2970	95.9	0.7	3.2	0.2
NE	"nebraska,phelps"	9188	94.6	1.1	4.1	0.2
NE	"nebraska,pierce"	7266	97.7	0.7	1.3	0.2
NE	"nebraska,platte"	32237	84.3	1.9	13.8	0.5
NE	"nebraska,polk"	5406	95.9	1.1	2.9	0.1
NE	"nebraska,red willow"	11055	93.6	1.8	4.2	0.3
NE	"nebraska,richardson"	8363	93.6	2	1.3	0.3
NE	"nebraska,rock"	1526	98.4	0.5	0.1	0.2
NE	"nebraska,saline"	14200	76.2	2.5	20.2	1.6
NE	"nebraska,sarpy"	158840	83.8	7.1	7.3	2.1
NE	"nebraska,saunders"	20780	96.2	1.4	2	0.4
NE	"nebraska,scotts bluff"	36970	75.6	2.5	21.1	0.6
NE	"nebraska,seward"	16750	96.4	1.4	1.6	0.4
NE	"nebraska,sheridan"	5469	83.4	3.2	3.1	0.3
NE	"nebraska,sherman"	3152	98.2	0.5	1	0.3
NE	"nebraska,sioux"	1311	94.6	1.2	4	0.1
NE	"nebraska,stanton"	6129	93.5	1.8	4.6	0.1
NE	"nebraska,thayer"	5228	97.1	1.1	1.5	0.3
NE	"nebraska,thomas"	647	97.2	1.2	1.9	0.3
NE	"nebraska,thurston"	6940	39.5	2.2	2.7	0.1
NE	"nebraska,valley"	4260	96.9	0.9	1.9	0.3
NE	"nebraska,washington"	20234	95.9	1.6	2.1	0.3
NE	"nebraska,wayne"	9595	92.7	2.5	4.2	0.5
NE	"nebraska,webster"	3812	94.1	2	3.5	0.3
NE	"nebraska,wheeler"	818	98	0.9	0.7	0.5
NE	"nebraska,york"	13665	93.1	2.2	4.1	0.4
NV	"nevada,carson city"	55274	70.7	4.8	21.3	2.1
NV	"nevada,churchill"	24877	76.5	5.8	12.1	2.7
NV	"nevada,clark"	1951269	48	15.6	29.1	8.7
NV	"nevada,douglas"	46997	83.2	3.6	10.9	1.5
NV	"nevada,elko"	48818	69.1	3.9	22.9	0.9
NV	"nevada,esmeralda"	783	77.3	4.3	15.3	0.4
NV	"nevada,eureka"	1987	83.6	2.3	12	0.9
NV	"nevada,humboldt"	16528	68.9	3.3	24.4	0.7
NV	"nevada,lander"	5775	73.7	2.8	21.1	0.4
NV	"nevada,lincoln"	5345	87.9	4.5	6.2	0.7
NV	"nevada,lyon"	51980	78.2	4.5	14.8	1.4
NV	"nevada,mineral"	4772	68.5	8.5	9.1	1.1
NV	"nevada,nye"	43946	78.9	5.5	13.6	1.3
NV	"nevada,pershing"	6753	68.2	6.8	22.3	1.3
NV	"nevada,storey"	4010	88.1	3.2	5.7	1.6
NV	"nevada,washoe"	421407	66	6.1	22.2	5.2
NV	"nevada,white pine"	10030	76.3	6.5	13.2	1
NH	"new hampshire,belknap"	60088	95.8	1.8	1.2	1.2
NH	"new hampshire,carroll"	47818	96.8	1.4	1	0.6
NH	"new hampshire,cheshire"	77117	95.4	1.9	1.4	1.2
NH	"new hampshire,coos"	33055	96.2	1.9	1.2	0.5
NH	"new hampshire,grafton"	89118	92.3	2.7	1.8	3
NH	"new hampshire,hillsborough"	400721	87.6	4.1	5.3	3.2
NH	"new hampshire,merrimack"	146445	94.3	2.5	1.6	1.6
NH	"new hampshire,rockingham"	295223	94.2	2	2.1	1.7
NH	"new hampshire,strafford"	123143	92.7	2.9	1.8	2.6
NH	"new hampshire,sullivan"	43742	96.2	1.8	1.1	0.6
NJ	"new jersey,atlantic"	274549	58.6	19.3	16.8	7.5
NJ	"new jersey,bergen"	905116	62.5	8.3	16.1	14.5
NJ	"new jersey,burlington"	448734	70.6	19.5	6.4	4.3
NJ	"new jersey,camden"	513657	60.3	22.2	14.2	5.1
NJ	"new jersey,cape may"	97265	86.9	6.6	6.2	0.9
NJ	"new jersey,cumberland"	156898	50.3	23.8	27.1	1.2
NJ	"new jersey,essex"	783969	33.2	44	20.3	4.6
NJ	"new jersey,gloucester"	288288	81.1	12.2	4.8	2.6
NJ	"new jersey,hudson"	634266	30.8	17.6	42.2	13.4
NJ	"new jersey,hunterdon"	128349	87.7	4	5.2	3.3
NJ	"new jersey,mercer"	366513	54.5	23	15.1	8.9
NJ	"new jersey,middlesex"	809858	49.2	12.6	18.4	21.4
NJ	"new jersey,monmouth"	630380	76.7	9.3	9.7	5
NJ	"new jersey,morris"	492276	75.1	5.2	11.5	9
NJ	"new jersey,ocean"	576567	85.9	4.6	8.3	1.7
NJ	"new jersey,passaic"	501226	45.3	16.5	37	5
NJ	"new jersey,salem"	66083	76.8	16.3	6.8	0.8
NJ	"new jersey,somerset"	323444	62.4	11.5	13	14.1
NJ	"new jersey,sussex"	149265	88.8	3.4	6.4	1.8
NJ	"new jersey,union"	536499	45.4	25.1	27.3	4.6
NJ	"new jersey,warren"	108692	85.7	5.3	7	2.5
NM	"new mexico,bernalillo"	662564	41.5	7.4	47.9	2.3
NM	"new mexico,catron"	3725	76	3.6	19	0.2
NM	"new mexico,chaves"	65645	43.9	5.3	52	0.6
NM	"new mexico,colfax"	13750	49.9	4.1	47.2	0.4
NM	"new mexico,curry"	48376	50.7	10.5	39.5	1.3
NM	"new mexico,de baca"	2022	59.3	4.1	38.5	0
NM	"new mexico,dona ana"	209233	30.1	4.8	65.7	1.1
NM	"new mexico,eddy"	53829	52.2	4.4	44.1	0.7
NM	"new mexico,grant"	29514	48.6	3.6	48.3	0.4
NM	"new mexico,guadalupe"	4687	16.1	5	79.6	1.3
NM	"new mexico,harding"	695	56.3	1.7	43	0
